GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
F,N,N,-0.4434782608695652,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43453107278306496,1.0,Approved
F,N,N,-0.5130434782608696,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.12173913043478261,Working,Secondary / secondary special,Married,House / apartment,-0.4308789744175463,0.0,Approved
F,N,Y,0.48695652173913045,Commercial associate,Incomplete higher,Married,House / apartment,-0.44833193055077175,1.0,Approved
F,N,N,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.44625125299591456,0.0,Approved
F,N,Y,-0.7304347826086957,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.46138345339487624,0.0,Approved
F,N,Y,-0.5565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.4408458564110932,2.0,Approved
F,N,Y,1.008695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,N,-0.8608695652173913,Working,Secondary / secondary special,Single / not married,With parents,-0.44048210159381046,-1.0,Approved
F,Y,Y,-0.9297391304347826,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.4397036662848254,-1.0,Approved
M,N,Y,-0.2956521739130435,Commercial associate,Higher education,Single / not married,House / apartment,-0.4433266642649614,-1.0,Approved
F,Y,Y,-0.46956521739130436,Working,Incomplete higher,Civil marriage,House / apartment,-0.4493286187501265,1.0,Approved
F,N,N,0.3565217391304348,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,-0.3826086956521739,Working,Secondary / secondary special,Married,House / apartment,-0.4356077870422218,1.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44482533411216624,-1.0,Approved
M,Y,N,0.5739130434782609,Commercial associate,Higher education,Married,House / apartment,-0.4326468228295404,2.0,Approved
F,N,Y,-0.8173913043478261,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,3.0,Approved
F,Y,N,-0.0782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.7304347826086957,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45281338989969505,0.0,Approved
M,N,N,0.5739130434782609,Commercial associate,Higher education,Single / not married,House / apartment,-0.4402492985107495,-1.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4299914126633765,-1.0,Approved
M,N,Y,-0.6,Working,Higher education,Married,House / apartment,-0.45614538402600485,1.0,Approved
F,N,N,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.5011054794421504,0.0,Approved
F,N,Y,-1.2347826086956522,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4655229832155537,0.0,Approved
M,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.45400650570038237,2.0,Approved
M,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43265409792588605,-1.0,Approved
F,Y,N,0.1391304347826087,State servant,Incomplete higher,Single / not married,House / apartment,-0.4671744300860173,-1.0,Approved
F,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.45238415921530145,2.0,Approved
F,N,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.43462564903555845,1.0,Approved
M,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.44771354736139113,2.0,Approved
F,N,N,2.139130434782609,Commercial associate,Higher education,Separated,With parents,-0.43244312013186204,-1.0,Approved
M,Y,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.4445925310291053,1.0,Approved
M,N,N,0.5739130434782609,Working,Secondary / secondary special,Single / not married,House / apartment,-0.47719223775398373,0.0,Approved
M,Y,Y,-0.3826086956521739,Commercial associate,Higher education,Married,House / apartment,-0.4304351935404614,0.0,Approved
M,Y,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4452982153746338,1.0,Approved
M,N,Y,0.3565217391304348,Working,Higher education,Married,House / apartment,-0.4690223045578136,1.0,Approved
F,N,N,0.5739130434782609,State servant,Secondary / secondary special,Single / not married,House / apartment,-0.4408604066037845,-1.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4475316699527498,-1.0,Approved
F,N,Y,0.3565217391304348,Commercial associate,Incomplete higher,Married,House / apartment,-0.4540137807967281,0.0,Approved
F,Y,N,0.7913043478260869,Working,Secondary / secondary special,Married,House / apartment,-0.4568874438532617,2.0,Approved
F,N,N,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45279883970700374,0.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4472261159062323,0.0,Approved
F,Y,Y,-0.5130434782608696,Working,Higher education,Married,House / apartment,-0.44153699056393036,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.45355544972695183,0.0,Approved
M,Y,N,0.4,Working,Secondary / secondary special,Civil marriage,Office apartment,-0.4519258281455252,0.0,Approved
F,Y,Y,1.008695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,1.0,Approved
F,N,N,1.4434782608695653,State servant,Secondary / secondary special,Married,House / apartment,-0.4508782142717509,0.0,Approved
F,Y,Y,1.4434782608695653,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.5130434782608696,State servant,Secondary / secondary special,Married,House / apartment,-0.45617448441138747,0.0,Approved
F,Y,Y,-0.4260869565217391,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.4457201709626818,-1.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,N,Y,0.5739130434782609,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.44914674134148513,1.0,Approved
F,N,N,-0.0782608695652174,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,0.5739130434782609,Pensioner,Lower secondary,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.2956521739130435,Commercial associate,Higher education,Separated,House / apartment,-0.435520485886074,-1.0,Approved
F,N,N,0.5739130434782609,Working,Secondary / secondary special,Separated,House / apartment,-0.4595719544048082,-1.0,Approved
M,Y,Y,1.008695652173913,Commercial associate,Higher education,Married,House / apartment,-0.4365753748561939,2.0,Approved
F,Y,Y,0.3565217391304348,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4902437605980881,0.0,Approved
M,Y,Y,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.4838198505248751,0.0,Approved
F,N,N,-0.5130434782608696,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.0782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,Y,2.747826086956522,Working,Higher education,Married,House / apartment,-0.4604376908699411,0.0,Approved
M,N,Y,0.3565217391304348,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.4721578710827907,-1.0,Approved
M,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43373081218504295,-1.0,Approved
F,N,Y,1.6608695652173913,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.4466222829095429,-1.0,Approved
M,Y,Y,-0.6869565217391305,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44103500891608016,-1.0,Approved
M,N,Y,-0.7304347826086957,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45500319389973704,0.0,Approved
F,N,Y,-0.0782608695652174,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.47453682758781973,0.0,Approved
F,Y,Y,-0.5130434782608696,Commercial associate,Higher education,Married,House / apartment,-0.45020890540795067,1.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,1.008695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,Y,-0.5130434782608696,Working,Higher education,Married,With parents,-0.44133328786625203,1.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Higher education,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,Y,N,-1.0782608695652174,Working,Higher education,Civil marriage,House / apartment,-0.44700058791951697,0.0,Approved
F,N,N,0.22608695652173913,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-0.46228556534173737,-1.0,Approved
M,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43752841247747465,0.0,Approved
M,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4330906037066254,0.0,Approved
F,N,N,-0.4260869565217391,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.433097878802971,0.0,Approved
F,Y,Y,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44580747211882965,0.0,Approved
F,N,N,-0.4260869565217391,Working,Secondary / secondary special,Separated,House / apartment,-0.4351058053943717,-1.0,Approved
M,Y,Y,0.5739130434782609,State servant,Secondary / secondary special,Married,House / apartment,-0.4483610309361544,0.0,Approved
M,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44103500891608016,-1.0,Approved
M,Y,Y,1.4434782608695653,State servant,Higher education,Married,House / apartment,-0.43035516748065916,1.0,Approved
M,N,Y,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4586843926506383,0.0,Approved
M,Y,Y,-0.7304347826086957,Working,Higher education,Civil marriage,House / apartment,-0.4341236673877083,0.0,Approved
F,Y,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4460257250091993,0.0,Approved
M,N,Y,-1.1652173913043478,Working,Higher education,Single / not married,House / apartment,-0.45223865728838836,-1.0,Approved
F,N,Y,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.4424827530888655,0.0,Approved
M,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.44813550294943916,0.0,Approved
M,Y,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43024604103547437,0.0,Approved
M,Y,N,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.46608316563416907,0.0,Approved
F,N,N,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43509125520168035,0.0,Approved
M,N,Y,-0.6434782608695652,Working,Secondary / secondary special,Married,House / apartment,-0.48270676078398994,0.0,Approved
F,N,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44914674134148513,0.0,Approved
F,N,N,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.437521137381129,2.0,Approved
M,Y,Y,0.2320826309823562,Working,Secondary / secondary special,Married,House / apartment,-0.46884770224551786,0.0,Approved
M,Y,Y,0.1391304347826087,State servant,Higher education,Married,House / apartment,-0.44652770665704944,0.0,Approved
F,N,Y,1.4434782608695653,Working,Secondary / secondary special,Married,House / apartment,-0.44304293550748086,2.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Separated,House / apartment,-0.4388670302050751,-1.0,Approved
F,Y,N,-0.5565217391304348,Commercial associate,Higher education,Married,House / apartment,-0.44150789017854775,0.0,Approved
F,N,Y,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.45068178667041825,0.0,Approved
F,Y,Y,0.5739130434782609,Commercial associate,Higher education,Married,House / apartment,-0.44105683420511715,1.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4904474632957664,-1.0,Approved
F,N,N,1.2260869565217392,Working,Secondary / secondary special,Married,House / apartment,-0.4545885134080348,2.0,Approved
F,Y,N,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4544211861920847,0.0,Approved
M,Y,N,-0.2956521739130435,Commercial associate,Incomplete higher,Married,House / apartment,-0.45672011663731155,1.0,Approved
F,N,Y,1.4434782608695653,Working,Higher education,Married,House / apartment,-0.4391871344442839,1.0,Approved
M,Y,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.4510528165840466,0.0,Approved
F,N,Y,1.617391304347826,Working,Secondary / secondary special,Married,House / apartment,-0.4461857771288037,0.0,Approved
F,N,Y,0.05217391304347826,Working,Secondary / secondary special,Married,House / apartment,-0.4603431146174476,1.0,Approved
F,N,Y,-0.3391304347826087,Working,Secondary / secondary special,Married,With parents,-0.4393835620456166,1.0,Approved
F,N,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4339927156534865,0.0,Approved
M,Y,Y,0.3565217391304348,State servant,Higher education,Single / not married,House / apartment,-0.4357460138727893,-1.0,Approved
M,N,N,-0.3826086956521739,Commercial associate,Higher education,Married,House / apartment,-0.44256277914866765,0.0,Approved
M,Y,N,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4654211318667145,0.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
